Mean Power,Peak Power,Energy,Hamming Distance,Label,Predicted Label
0.050823979,0.071377,2.742929408,0,Normal,Normal
0.055266113,0.157364,3.399996156,7,Attack,Attack
0.052478484,0.077322,2.933340618,0,Normal,Normal
0.0541298,0.164067,3.363317315,8,Attack,Attack
0.053817729,0.073168,3.038686223,0,Normal,Normal
0.055105566,0.165472,3.463130609,10,Attack,Attack
0.051959317,0.078766,2.896019333,0,Normal,Normal
0.059166363,0.168973,4.029791856,10,Attack,Attack
0.051963579,0.071881,2.843278829,0,Normal,Normal
0.053945255,0.155249,3.337568892,6,Attack,Attack
0.051844875,0.07368,2.852368654,0,Normal,Normal
0.053406273,0.16377,3.337976246,8,Attack,Attack
0.055783992,0.075726,3.270404259,0,Normal,Normal
0.053007196,0.150503,3.16770775,6,Attack,Attack
0.052486037,0.072276,2.910136635,0,Normal,Normal
0.056785901,0.162719,3.680072974,7,Attack,Attack
0.053109665,0.073379,2.979766434,0,Normal,Normal
0.054884088,0.173654,3.534010075,10,Attack,Attack
0.049670172,0.076951,2.616147765,0,Normal,Normal
0.049379645,0.14544,2.692070654,5,Attack,Attack
0.047752911,0.068852,2.410430838,0,Normal,Normal
0.058880949,0.172404,3.9166273,8,Attack,Attack
0.052784734,0.073851,2.93812006,0,Normal,Normal
0.051610532,0.162551,3.042394778,9,Attack,Attack
0.052978537,0.076329,2.970901073,0,Normal,Normal
0.056134482,0.164444,3.606465724,8,Attack,Attack
0.052304414,0.078228,2.907712552,0,Normal,Normal
0.054168062,0.159669,3.286578925,8,Attack,Attack
0.053702456,0.078783,3.076784653,0,Normal,Normal
0.05271712,0.150915,3.057773625,9,Attack,Attack
0.054599715,0.079726,3.154062797,0,Normal,Normal
0.054579357,0.15769,3.468090807,8,Attack,Attack
0.051070772,0.075048,2.758837228,0,Normal,Normal
0.059651582,0.160709,3.952924837,7,Attack,Attack
0.051924258,0.071386,2.838581653,0,Normal,Normal
0.060552136,0.168582,4.13897605,10,Attack,Attack
0.052105921,0.071753,2.864588219,0,Normal,Normal
0.056581648,0.158558,3.613178932,6,Attack,Attack
0.053669771,0.075292,3.053359527,0,Normal,Normal
0.054795944,0.161187,3.432654641,9,Attack,Attack
0.051276819,0.079038,2.792487187,0,Normal,Normal
0.056601762,0.1651,3.62867263,10,Attack,Attack
0.05316894,0.071423,2.966056233,0,Normal,Normal
0.054113254,0.163538,3.443053277,8,Attack,Attack
0.053958585,0.079717,3.07651806,0,Normal,Normal
0.055844587,0.161212,3.506466746,8,Attack,Attack
0.054758477,0.078274,3.196839977,0,Normal,Normal
0.054515423,0.158614,3.399881052,8,Attack,Attack
0.053106587,0.079382,2.98403841,0,Normal,Normal
0.052929137,0.15635,3.176941978,9,Attack,Attack
0.053344373,0.076875,3.008307974,0,Normal,Normal
0.05322273,0.149014,3.178145514,6,Attack,Attack
0.054583009,0.080939,3.168778213,0,Normal,Normal
0.058430319,0.162443,3.803928863,9,Attack,Attack
0.049881938,0.072594,2.637557624,0,Normal,Normal
0.054834895,0.171413,3.407188791,11,Attack,Attack
0.053761104,0.073696,3.0492507,0,Normal,Normal
0.052748196,0.154936,3.042064608,12,Attack,Attack
0.053954479,0.078005,3.079973865,0,Normal,Normal
0.055477383,0.162127,3.505311765,10,Attack,Attack
0.050587912,0.072918,2.727341672,0,Normal,Normal
0.055584158,0.161113,3.566869188,9,Attack,Attack
0.053779008,0.077302,3.067885438,0,Normal,Normal
0.054155359,0.160108,3.255216236,10,Attack,Attack
0.053163224,0.079663,2.99890195,0,Normal,Normal
0.059305891,0.165289,4.106487492,6,Attack,Attack
0.052368624,0.077492,2.909378919,0,Normal,Normal
0.057125018,0.172378,3.71124415,7,Attack,Attack
0.051684379,0.076911,2.821054127,0,Normal,Normal
0.056039128,0.160577,3.593239728,9,Attack,Attack
0.050794729,0.070237,2.716158928,0,Normal,Normal
0.056582693,0.157827,3.67277401,8,Attack,Attack
0.050410055,0.073261,2.694258749,0,Normal,Normal
0.055963742,0.166643,3.524840233,10,Attack,Attack
0.05256863,0.071967,2.92242604,0,Normal,Normal
0.054409776,0.157968,3.414692873,7,Attack,Attack
0.052055777,0.079386,2.864347077,0,Normal,Normal
0.052686904,0.159147,3.222555275,7,Attack,Attack
0.052635187,0.076815,2.950077932,0,Normal,Normal
0.056980662,0.162022,3.713424509,6,Attack,Attack
0.055753774,0.079301,3.282132984,0,Normal,Normal
0.055082395,0.152309,3.45969446,8,Attack,Attack
0.052244175,0.075469,2.870142801,0,Normal,Normal
0.055143021,0.166939,3.419340351,8,Attack,Attack
0.053674874,0.074123,3.020716709,0,Normal,Normal
0.057403102,0.160858,3.727653496,9,Attack,Attack
0.05116579,0.074991,2.778914083,0,Normal,Normal
0.055021891,0.161822,3.454229622,10,Attack,Attack
0.05123164,0.07456,2.759515886,0,Normal,Normal
0.056595931,0.160336,3.640143178,6,Attack,Attack
0.052831843,0.076816,2.953084547,0,Normal,Normal
0.055538325,0.157377,3.558479516,8,Attack,Attack
0.051403266,0.073271,2.800446936,0,Normal,Normal
0.056836201,0.164012,3.769359313,11,Attack,Attack
0.049723663,0.072339,2.623493388,0,Normal,Normal
0.054327556,0.1533,3.393847268,10,Attack,Attack
0.050765878,0.070153,2.705319765,0,Normal,Normal
0.057512063,0.164695,3.833024132,11,Attack,Attack
0.05000994,0.07354,2.653378179,0,Normal,Normal
0.053779751,0.158911,3.200966493,7,Attack,Attack
0.051219523,0.071293,2.770350154,0,Normal,Normal
0.054198092,0.164652,3.346741571,8,Attack,Attack
0.051146119,0.077877,2.767992508,0,Normal,Normal
0.057324062,0.164045,3.703868358,7,Attack,Attack
0.05449966,0.080715,3.137075939,0,Normal,Normal
0.055219983,0.162247,3.524094861,5,Attack,Attack
0.053846729,0.079918,3.077002086,0,Normal,Normal
0.056817052,0.160864,3.729282526,9,Attack,Attack
0.05331291,0.078191,2.992722783,0,Normal,Normal
0.052690497,0.162085,3.220569163,6,Attack,Attack
0.051790398,0.067436,2.799779041,0,Normal,Normal
0.054912571,0.158991,3.493425021,9,Attack,Attack
0.054519194,0.079651,3.146692168,0,Normal,Normal
0.058467574,0.165954,3.899792594,5,Attack,Attack
0.053933226,0.077798,3.091664363,0,Normal,Normal
0.056555681,0.17341,3.74354805,10,Attack,Attack
0.049265604,0.068002,2.53911568,0,Normal,Normal
0.053775678,0.16989,3.302020009,11,Attack,Attack
0.053204376,0.072004,2.975417681,0,Normal,Normal
0.057219605,0.168408,3.677091712,10,Attack,Attack
0.054863801,0.074464,3.147936332,0,Normal,Normal
0.057498432,0.159267,3.671057169,9,Attack,Attack
0.052294,0.075425,2.889752653,0,Normal,Normal
0.05859812,0.157769,3.824210637,8,Attack,Attack
0.051844256,0.071305,2.817359605,0,Normal,Normal
0.056785528,0.166761,3.731351924,10,Attack,Attack
0.052627898,0.077477,2.942719747,0,Normal,Normal
0.056658077,0.159032,3.587625684,6,Attack,Attack
0.05140132,0.069402,2.765316064,0,Normal,Normal
0.056428922,0.162731,3.538350446,10,Attack,Attack
0.051964221,0.075384,2.842083658,0,Normal,Normal
0.055100687,0.163194,3.541151074,7,Attack,Attack
0.050282923,0.076366,2.700092772,0,Normal,Normal
0.058439351,0.168278,3.920370995,5,Attack,Attack
0.053413246,0.077691,3.030160726,0,Normal,Normal
0.052720321,0.16447,3.156958048,6,Attack,Attack
0.050749132,0.07844,2.733787162,0,Normal,Normal
0.052341727,0.16844,3.086290191,8,Attack,Attack
0.052684407,0.071702,2.909989882,0,Normal,Normal
0.05764873,0.169096,3.906272995,7,Attack,Attack
0.052643083,0.073738,2.925045073,0,Normal,Normal
0.05623684,0.171738,3.690901889,8,Attack,Attack
0.051826314,0.072044,2.837187337,0,Normal,Normal
0.054880646,0.17155,3.451907587,11,Attack,Attack
0.054054675,0.078444,3.078567164,0,Normal,Normal
0.053904342,0.164208,3.28949346,8,Attack,Attack
0.052109494,0.077832,2.868669255,0,Normal,Normal
0.054944325,0.161481,3.43944085,10,Attack,Attack
0.049751485,0.073173,2.616507779,0,Normal,Normal
0.058205731,0.170373,3.90097737,7,Attack,Attack
0.051062372,0.072084,2.758674047,0,Normal,Normal
0.059661463,0.170387,4.092873246,8,Attack,Attack
0.050953058,0.074982,2.75366643,0,Normal,Normal
0.056621624,0.168847,3.64335113,7,Attack,Attack
0.052303114,0.074863,2.8872184,0,Normal,Normal
0.055032876,0.160178,3.492897672,9,Attack,Attack
0.052839544,0.076728,2.937347672,0,Normal,Normal
0.053423823,0.160686,3.195347394,10,Attack,Attack
0.052365545,0.067473,2.876723771,0,Normal,Normal
0.05361804,0.162385,3.222515454,7,Attack,Attack
0.051903373,0.070973,2.815378493,0,Normal,Normal
0.055178268,0.159027,3.377085122,6,Attack,Attack
0.054931484,0.078842,3.202637836,0,Normal,Normal
0.054120493,0.159155,3.370931652,8,Attack,Attack
0.051752098,0.074186,2.827031521,0,Normal,Normal
0.056658096,0.158974,3.609110553,9,Attack,Attack
0.050513981,0.068524,2.683927008,0,Normal,Normal
0.054219558,0.156867,3.314641718,9,Attack,Attack
0.054241693,0.081014,3.114384853,0,Normal,Normal
0.057524132,0.169988,3.812158372,8,Attack,Attack
0.05196058,0.072216,2.83739925,0,Normal,Normal
0.053856368,0.163731,3.241568366,9,Attack,Attack
0.053623159,0.080658,3.021577095,0,Normal,Normal
0.055310426,0.159568,3.514608575,7,Attack,Attack
0.053714389,0.074502,3.04400226,0,Normal,Normal
0.055613426,0.163935,3.470327584,10,Attack,Attack
0.054534708,0.076806,3.15365677,0,Normal,Normal
0.05313047,0.160675,3.255759586,7,Attack,Attack
0.054504516,0.075529,3.138549041,0,Normal,Normal
0.056973642,0.165893,3.752756779,9,Attack,Attack
0.053057021,0.077982,2.966601945,0,Normal,Normal
0.054636185,0.169222,3.373718278,9,Attack,Attack
0.052775482,0.076638,2.940943932,0,Normal,Normal
0.057990746,0.170117,3.708667573,7,Attack,Attack
0.052093629,0.07685,2.866279747,0,Normal,Normal
0.05677039,0.156116,3.621139122,7,Attack,Attack
0.052757081,0.071759,2.916331645,0,Normal,Normal
0.056362386,0.163339,3.700680548,11,Attack,Attack
0.051957374,0.075133,2.838768998,0,Normal,Normal
0.056812218,0.171014,3.723729767,6,Attack,Attack
0.054773886,0.078398,3.178867275,0,Normal,Normal
0.053844704,0.154928,3.330661532,11,Attack,Attack
0.051901576,0.075125,2.855976946,0,Normal,Normal
0.055996954,0.160347,3.48374042,11,Attack,Attack
0.053598065,0.071337,3.026216616,0,Normal,Normal
0.053938703,0.170332,3.378307217,11,Attack,Attack
0.054842446,0.079041,3.165950133,0,Normal,Normal
0.056107017,0.170623,3.54632894,4,Attack,Attack
0.053665783,0.073961,3.032011788,0,Normal,Normal
0.055567415,0.166793,3.371692793,10,Attack,Attack
0.051073223,0.072251,2.749382396,0,Normal,Normal
0.058193519,0.165054,3.81130832,8,Attack,Attack
0.052718146,0.073188,2.931171483,0,Normal,Normal
0.056046856,0.164585,3.58062407,7,Attack,Attack
0.053631669,0.076612,3.048461324,0,Normal,Normal
0.058028587,0.166223,3.835492137,9,Attack,Attack
0.051870576,0.071621,2.845529916,0,Normal,Normal
0.055142673,0.165381,3.452498012,8,Attack,Attack
0.052271729,0.073006,2.883948201,0,Normal,Normal
0.054415051,0.159447,3.332054251,10,Attack,Attack
0.0513188,0.076235,2.78917984,0,Normal,Normal
0.056725167,0.157457,3.588666774,8,Attack,Attack
0.054685555,0.077465,3.167521012,0,Normal,Normal
0.056388854,0.160235,3.709561669,8,Attack,Attack
0.04877069,0.066844,2.501628315,0,Normal,Normal
0.058368238,0.165204,3.890580293,13,Attack,Attack
0.050679537,0.07287,2.720839571,0,Normal,Normal
0.058618449,0.163714,3.886795719,8,Attack,Attack
0.050922274,0.075149,2.726662644,0,Normal,Normal
0.056969976,0.166647,3.732429187,10,Attack,Attack
0.054453586,0.073357,3.105885579,0,Normal,Normal
0.055996902,0.160591,3.522804243,10,Attack,Attack
0.05202496,0.07405,2.854342565,0,Normal,Normal
0.057378508,0.168555,3.685529171,6,Attack,Attack
0.05419829,0.077352,3.119808801,0,Normal,Normal
0.058621918,0.161509,3.873588915,9,Attack,Attack
0.053793584,0.075021,3.046434056,0,Normal,Normal
0.054021224,0.16294,3.31621384,6,Attack,Attack
0.052282682,0.077072,2.897748691,0,Normal,Normal
0.053980531,0.159694,3.250649216,6,Attack,Attack
0.049621075,0.071428,2.608816174,0,Normal,Normal
0.056879128,0.173778,3.739373959,7,Attack,Attack
0.051832145,0.071736,2.834243735,0,Normal,Normal
0.058512442,0.172819,3.988359953,10,Attack,Attack
0.053476626,0.077838,2.994998309,0,Normal,Normal
0.054751111,0.160145,3.524333254,6,Attack,Attack
0.051266288,0.073923,2.791347184,0,Normal,Normal
0.054292807,0.156603,3.392264073,8,Attack,Attack
0.051924249,0.080793,2.869847493,0,Normal,Normal
0.054082199,0.167624,3.305448134,7,Attack,Attack
0.047171159,0.07555,2.361839649,0,Normal,Normal
0.05487565,0.166802,3.430496732,8,Attack,Attack
0.053225733,0.072106,2.986163412,0,Normal,Normal
0.053894176,0.169849,3.352777508,11,Attack,Attack
0.052386307,0.077473,2.904952036,0,Normal,Normal
0.054385379,0.170265,3.349170712,9,Attack,Attack
0.05057063,0.073422,2.706210897,0,Normal,Normal
0.057089128,0.165918,3.795208858,7,Attack,Attack
0.051029646,0.077322,2.763264462,0,Normal,Normal
0.057485569,0.166191,3.860562661,8,Attack,Attack
0.052493008,0.076399,2.904873038,0,Normal,Normal
0.05839317,0.159847,3.831346497,11,Attack,Attack
0.053749665,0.078743,3.043349149,0,Normal,Normal
0.054981988,0.168843,3.456092372,9,Attack,Attack
0.051043127,0.076766,2.760015608,0,Normal,Normal
0.056029124,0.158659,3.661526902,8,Attack,Attack
0.051250373,0.075737,2.774133368,0,Normal,Normal
0.055216698,0.159016,3.484726118,9,Attack,Attack
0.052849379,0.078576,2.957568419,0,Normal,Normal
0.055844971,0.163311,3.557989789,5,Attack,Attack
0.055718152,0.075502,3.253896019,0,Normal,Normal
0.055970659,0.168001,3.652093576,9,Attack,Attack
0.055192585,0.076418,3.211044097,0,Normal,Normal
0.055910671,0.163894,3.545832308,7,Attack,Attack
0.053489439,0.080568,3.057045154,0,Normal,Normal
0.058417097,0.165283,3.98749516,9,Attack,Attack
0.052359774,0.071666,2.889133474,0,Normal,Normal
0.054925442,0.159066,3.482764431,6,Attack,Attack
0.056083938,0.080354,3.31562822,0,Normal,Normal
0.056325861,0.155798,3.664334125,11,Attack,Attack
0.053984933,0.072834,3.060100663,0,Normal,Normal
0.055071588,0.165075,3.491819066,10,Attack,Attack
0.051920335,0.075626,2.836293698,0,Normal,Normal
0.055269766,0.163808,3.486140961,10,Attack,Attack
0.05163218,0.074361,2.812116651,0,Normal,Normal
0.054545725,0.159444,3.469698286,5,Attack,Attack
0.05135329,0.068729,2.755472852,0,Normal,Normal
0.053867737,0.155611,3.312084431,5,Attack,Attack
0.052367015,0.070783,2.895871755,0,Normal,Normal
0.05718535,0.161944,3.657372753,6,Attack,Attack
0.052938719,0.074222,2.945842934,0,Normal,Normal
0.054297135,0.158431,3.284847547,10,Attack,Attack
0.054684311,0.076655,3.150110651,0,Normal,Normal
0.053612462,0.167922,3.225776164,10,Attack,Attack
0.054465551,0.079011,3.130884613,0,Normal,Normal
0.055718353,0.159224,3.59787041,6,Attack,Attack
0.05085402,0.072367,2.734879257,0,Normal,Normal
0.058014987,0.165999,3.828144211,10,Attack,Attack
0.051496709,0.075004,2.801807092,0,Normal,Normal
0.054432559,0.160873,3.428455404,9,Attack,Attack
0.055735812,0.077142,3.265790795,0,Normal,Normal
0.057892902,0.173684,3.813745976,9,Attack,Attack
0.052538095,0.077609,2.906187875,0,Normal,Normal
0.057492407,0.170037,3.818234861,8,Attack,Attack
0.051751769,0.074581,2.825661233,0,Normal,Normal
0.051379969,0.158828,3.061708196,8,Attack,Attack
0.054097181,0.079869,3.087590152,0,Normal,Normal
0.058161084,0.164373,3.881344876,9,Attack,Attack
0.051773923,0.079067,2.868609678,0,Normal,Normal
0.054634354,0.158628,3.297993325,10,Attack,Attack
0.053199623,0.077714,2.988227991,0,Normal,Normal
0.053192832,0.173809,3.274969354,13,Attack,Attack
0.052410631,0.071847,2.888715724,0,Normal,Normal
0.056276088,0.152158,3.522451678,7,Attack,Attack
0.054617561,0.077349,3.125623521,0,Normal,Normal
0.052339505,0.169844,3.079318623,10,Attack,Attack
0.048493001,0.063912,2.462931999,0,Normal,Normal
0.059127731,0.177199,3.929586067,9,Attack,Attack
0.05022493,0.074702,2.674442178,0,Normal,Normal
0.05602663,0.16091,3.626991649,8,Attack,Attack
0.051437873,0.078326,2.818944104,0,Normal,Normal
0.056303334,0.16345,3.578631584,11,Attack,Attack
0.053816214,0.078948,3.068729718,0,Normal,Normal
0.058372564,0.163048,3.901069018,11,Attack,Attack
0.05387765,0.074925,3.055357923,0,Normal,Normal
0.056069773,0.163744,3.518255209,7,Attack,Attack
0.051747019,0.073311,2.821664973,0,Normal,Normal
0.054904064,0.154274,3.30737798,7,Attack,Attack
0.053087162,0.071086,2.948881018,0,Normal,Normal
0.055566476,0.158171,3.493479962,12,Attack,Attack
0.053225901,0.075927,2.994803167,0,Normal,Normal
0.05348914,0.161075,3.251006784,7,Attack,Attack
0.050655063,0.072891,2.700607175,0,Normal,Normal
0.052079311,0.153918,3.052392717,8,Attack,Attack
0.053487304,0.079375,3.069263355,0,Normal,Normal
0.055318209,0.164066,3.582979003,9,Attack,Attack
0.05487391,0.079117,3.178862897,0,Normal,Normal
0.0578011,0.163352,3.818252665,8,Attack,Attack
0.055663166,0.076337,3.272780865,0,Normal,Normal
0.057179955,0.16739,3.75977432,9,Attack,Attack
0.051153073,0.080628,2.801108982,0,Normal,Normal
0.054598906,0.159934,3.488277212,5,Attack,Attack
0.054283579,0.074179,3.105956323,0,Normal,Normal
0.053036851,0.158609,3.283226397,12,Attack,Attack
0.052647477,0.076177,2.923464656,0,Normal,Normal
0.055826026,0.159294,3.55976043,7,Attack,Attack
0.052712083,0.073945,2.937139046,0,Normal,Normal
0.055210872,0.159992,3.45403607,11,Attack,Attack
0.051551017,0.076417,2.820506878,0,Normal,Normal
0.058558332,0.162566,3.904966889,8,Attack,Attack
0.052020926,0.078136,2.876280825,0,Normal,Normal
0.055540725,0.168135,3.410365142,11,Attack,Attack
0.053212635,0.074031,2.996077243,0,Normal,Normal
0.055523334,0.165342,3.54259747,7,Attack,Attack
0.052362021,0.075686,2.905835158,0,Normal,Normal
0.056405812,0.171793,3.685401365,7,Attack,Attack
0.052102072,0.07527,2.876806617,0,Normal,Normal
0.055779286,0.16563,3.48305034,5,Attack,Attack
0.053970082,0.075905,3.070139119,0,Normal,Normal
0.054463022,0.167801,3.326513161,7,Attack,Attack
0.053021925,0.071024,2.962820571,0,Normal,Normal
0.05669411,0.15668,3.607394886,8,Attack,Attack
0.05360953,0.075872,3.025134168,0,Normal,Normal
0.053797739,0.157576,3.346643533,11,Attack,Attack
0.05367706,0.071001,3.024737512,0,Normal,Normal
0.05806841,0.158171,3.836677661,8,Attack,Attack
0.056110553,0.078058,3.328847403,0,Normal,Normal
0.05307753,0.160712,3.172014413,11,Attack,Attack
0.053102517,0.080269,3.001070575,0,Normal,Normal
0.05475019,0.161236,3.416544398,10,Attack,Attack
0.054176492,0.078376,3.122373363,0,Normal,Normal
0.052434398,0.150417,3.102831419,11,Attack,Attack
0.055218439,0.07968,3.229143318,0,Normal,Normal
0.055816146,0.159936,3.504886853,7,Attack,Attack
0.05248749,0.073141,2.915423328,0,Normal,Normal
0.053963591,0.168819,3.301469399,6,Attack,Attack
0.049418341,0.064106,2.544544059,0,Normal,Normal
0.057936125,0.162488,3.726477166,8,Attack,Attack
0.053519078,0.074554,3.020836367,0,Normal,Normal
0.057765626,0.157596,3.779007694,7,Attack,Attack
0.056372198,0.071454,3.31921285,0,Normal,Normal
0.057683321,0.16886,3.747152493,8,Attack,Attack
0.05214626,0.07087,2.863093506,0,Normal,Normal
0.053254848,0.166724,3.229947055,11,Attack,Attack
0.049942343,0.07412,2.650273766,0,Normal,Normal
0.053958998,0.163099,3.16479228,10,Attack,Attack
0.051624903,0.077264,2.84058697,0,Normal,Normal
0.057988059,0.169452,3.833753407,7,Attack,Attack
0.054008129,0.069278,3.048950306,0,Normal,Normal
0.05178078,0.166443,2.994978362,10,Attack,Attack
0.054896179,0.079756,3.210905667,0,Normal,Normal
0.058328686,0.168449,3.870836377,7,Attack,Attack
0.050929979,0.071736,2.7394737,0,Normal,Normal
0.054990758,0.155363,3.472719834,7,Attack,Attack
0.049448857,0.07069,2.590480172,0,Normal,Normal
0.056555444,0.167301,3.689960503,11,Attack,Attack
0.055421988,0.079419,3.226919501,0,Normal,Normal
0.05783462,0.173182,3.840530243,7,Attack,Attack
0.051514965,0.07692,2.785791681,0,Normal,Normal
0.056226351,0.163862,3.593729747,5,Attack,Attack
0.055548535,0.078261,3.250676814,0,Normal,Normal
0.054564617,0.163031,3.38693539,7,Attack,Attack
0.053423447,0.070365,2.985267795,0,Normal,Normal
0.058138016,0.162501,3.801832821,6,Attack,Attack
0.051256195,0.075969,2.785272005,0,Normal,Normal
0.056916421,0.161555,3.758932354,9,Attack,Attack
0.054265881,0.074822,3.111639014,0,Normal,Normal
0.056115695,0.159305,3.610072246,5,Attack,Attack
0.051380089,0.071,2.774644387,0,Normal,Normal
0.054290265,0.171385,3.418826829,10,Attack,Attack
0.056328369,0.077631,3.351517712,0,Normal,Normal
0.054215002,0.169932,3.25298618,8,Attack,Attack
0.052511567,0.076085,2.921045306,0,Normal,Normal
0.054035123,0.163925,3.289141483,6,Attack,Attack
0.051904189,0.07726,2.854245894,0,Normal,Normal
0.052917196,0.151097,3.033548158,9,Attack,Attack
0.049863691,0.071122,2.62255581,0,Normal,Normal
0.058530028,0.167055,3.829473741,9,Attack,Attack
0.051796203,0.076764,2.842043791,0,Normal,Normal
0.053935356,0.155958,3.351518975,8,Attack,Attack
0.053326485,0.080933,3.024902978,0,Normal,Normal
0.055935878,0.168365,3.660828589,9,Attack,Attack
0.054233034,0.076759,3.112417832,0,Normal,Normal
0.053255735,0.157621,3.247405104,6,Attack,Attack
0.051380705,0.076579,2.797524244,0,Normal,Normal
0.054477146,0.169031,3.403403189,9,Attack,Attack
0.05124857,0.077154,2.793946179,0,Normal,Normal
0.051515434,0.160122,3.069542648,8,Attack,Attack
0.049666952,0.076881,2.618300947,0,Normal,Normal
0.052301385,0.15962,3.068005099,7,Attack,Attack
0.053207804,0.072463,2.990664792,0,Normal,Normal
0.056235832,0.162423,3.589942512,9,Attack,Attack
0.051640966,0.071102,2.812843941,0,Normal,Normal
0.055253032,0.162116,3.503512162,7,Attack,Attack
0.050135937,0.076337,2.676334871,0,Normal,Normal
0.058474487,0.162935,3.945947162,9,Attack,Attack
0.052933245,0.07545,2.957444245,0,Normal,Normal
0.055877845,0.159907,3.657892375,9,Attack,Attack
0.053020747,0.076361,2.960033539,0,Normal,Normal
0.057270696,0.16831,3.68084735,9,Attack,Attack
0.050346778,0.073856,2.660933591,0,Normal,Normal
0.056504928,0.164424,3.75842217,9,Attack,Attack
0.052646071,0.071244,2.89496877,0,Normal,Normal
0.056001689,0.161045,3.63821243,5,Attack,Attack
0.052858743,0.076671,2.95915373,0,Normal,Normal
0.054599399,0.16067,3.351743211,9,Attack,Attack
0.050126893,0.071136,2.629132738,0,Normal,Normal
0.054695053,0.157462,3.380642024,6,Attack,Attack
0.053151565,0.076776,2.974562658,0,Normal,Normal
0.054713785,0.160565,3.29087641,7,Attack,Attack
0.054396817,0.07587,3.131734479,0,Normal,Normal
0.057914797,0.164969,3.801920862,7,Attack,Attack
0.053436636,0.077801,3.009765172,0,Normal,Normal
0.056345542,0.159893,3.608183204,8,Attack,Attack
0.05338513,0.07612,3.01837552,0,Normal,Normal
0.053893429,0.159421,3.337148661,8,Attack,Attack
0.051765689,0.073172,2.833248015,0,Normal,Normal
0.05925847,0.176411,4.010808451,9,Attack,Attack
0.054796155,0.078091,3.186826884,0,Normal,Normal
0.053012044,0.170815,3.164705688,10,Attack,Attack
0.053770523,0.080949,3.093611537,0,Normal,Normal
0.056020429,0.167734,3.632603677,7,Attack,Attack
0.052374558,0.073795,2.894662445,0,Normal,Normal
0.055648153,0.177921,3.543388743,8,Attack,Attack
0.053338496,0.07797,3.021974096,0,Normal,Normal
0.05656782,0.164709,3.673675849,9,Attack,Attack
0.051596291,0.073609,2.816020326,0,Normal,Normal
0.054798233,0.161494,3.398251276,9,Attack,Attack
0.055768162,0.077775,3.28758968,0,Normal,Normal
0.054607653,0.166949,3.413102173,7,Attack,Attack
0.050531942,0.071181,2.695398928,0,Normal,Normal
0.05321125,0.173388,3.267151585,8,Attack,Attack
0.049272619,0.067066,2.554476413,0,Normal,Normal
0.0523264,0.158656,3.041153732,8,Attack,Attack
0.051693841,0.076639,2.83694328,0,Normal,Normal
0.053723545,0.152462,3.314738946,7,Attack,Attack
0.052616446,0.075712,2.951232198,0,Normal,Normal
0.057672823,0.164151,3.827055175,6,Attack,Attack
0.053198245,0.073105,2.994338129,0,Normal,Normal
0.056804566,0.162627,3.705671414,6,Attack,Attack
0.052923719,0.073186,2.948261344,0,Normal,Normal
0.055800093,0.166831,3.57700704,6,Attack,Attack
0.053550873,0.072926,3.015222008,0,Normal,Normal
0.057021358,0.162583,3.673754394,10,Attack,Attack
0.052266534,0.067547,2.86433947,0,Normal,Normal
0.055281281,0.167788,3.482360467,9,Attack,Attack
0.049071503,0.078635,2.588926595,0,Normal,Normal
0.057505822,0.162194,3.76053075,7,Attack,Attack
0.053079365,0.078414,2.971983716,0,Normal,Normal
0.055210312,0.161058,3.453986891,11,Attack,Attack
0.053196221,0.077499,2.975676274,0,Normal,Normal
0.052973744,0.169001,3.165839863,7,Attack,Attack
0.050999574,0.074517,2.758732108,0,Normal,Normal
0.054808099,0.154909,3.390914111,7,Attack,Attack
0.053519096,0.077652,3.035444807,0,Normal,Normal
0.057674486,0.170028,3.73951095,8,Attack,Attack
0.050109502,0.071139,2.675909213,0,Normal,Normal
0.054945313,0.17314,3.515004226,8,Attack,Attack
0.052560562,0.07999,2.967275623,0,Normal,Normal
0.05405125,0.159566,3.348157006,8,Attack,Attack
0.051990289,0.072179,2.854675323,0,Normal,Normal
0.057102416,0.165759,3.848088407,9,Attack,Attack
0.05074049,0.077282,2.744186634,0,Normal,Normal
0.054880463,0.159959,3.459010196,7,Attack,Attack
0.051198121,0.067771,2.76564975,0,Normal,Normal
0.053995962,0.167192,3.303828502,7,Attack,Attack
0.053010046,0.076514,2.978600195,0,Normal,Normal
0.056477023,0.165161,3.616110209,7,Attack,Attack
0.051524125,0.071156,2.797210098,0,Normal,Normal
0.054660447,0.165948,3.415352461,9,Attack,Attack
0.050966488,0.07927,2.770699018,0,Normal,Normal
0.056869114,0.165356,3.72173988,6,Attack,Attack
0.05459198,0.076214,3.116958059,0,Normal,Normal
0.052159631,0.161603,3.028622093,10,Attack,Attack
0.053592815,0.078356,3.0445701,0,Normal,Normal
0.058693303,0.166559,3.968723391,10,Attack,Attack
0.052574634,0.075509,2.923526742,0,Normal,Normal
0.054317784,0.170043,3.403943279,7,Attack,Attack
0.053228537,0.069018,2.957602634,0,Normal,Normal
0.059575926,0.168364,4.050686494,9,Attack,Attack
0.050793767,0.07758,2.724373887,0,Normal,Normal
0.052885635,0.172674,3.305384635,7,Attack,Attack
0.051789762,0.07368,2.833020054,0,Normal,Normal
0.059206663,0.168643,3.940079745,7,Attack,Attack
0.050172137,0.075421,2.66373249,0,Normal,Normal
0.054720564,0.160501,3.258325966,9,Attack,Attack
0.051303964,0.071949,2.766987169,0,Normal,Normal
